tweet_id,tweet_url,score,underperform,is_reply,has_media,media_type,tweet_age_hours,retired,refresh_count,cycle_retweeted,last_retweeted_at,funnel_stage,funnel_stage_source,impressions,likes,retweets,replies,quotes,bookmarks,profile_visits,link_clicks,of_clicks,engagement_rate,like_rate,bookmark_rate,profile_visit_rate,link_click_rate,of_click_rate,resurface_baseline_score,resurface_baseline_engagement_rate,resurface_baseline_profile_visit_rate,revival_score,revival_lift,strong_reviver,pair_partner_id,pair_memory_score,pair_success_count,archetype,archetype_score,entropy_score,archive_signal,top_terms
1969412865645035702,https://x.com/i/web/status/1969412865645035702,0.0000,yes,no,yes,photo,4709.32,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1969412768769196417,https://x.com/i/web/status/1969412768769196417,0.0000,yes,no,yes,photo,4709.33,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1969176897176100904,https://x.com/i/web/status/1969176897176100904,0.0000,yes,no,yes,photo,4724.95,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1969052716325331454,https://x.com/i/web/status/1969052716325331454,0.0000,yes,no,yes,photo,4733.17,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1968841176968003658,https://x.com/i/web/status/1968841176968003658,0.0000,yes,no,yes,video,4747.18,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1968154512843292678,https://x.com/i/web/status/1968154512843292678,0.0000,yes,no,yes,photo,4792.66,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1968112004587274304,https://x.com/i/web/status/1968112004587274304,0.0000,yes,no,yes,photo,4795.48,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1968100952986272200,https://x.com/i/web/status/1968100952986272200,0.0000,yes,no,yes,photo,4796.21,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1966895836719374343,https://x.com/i/web/status/1966895836719374343,0.0000,yes,no,yes,video,4876.02,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1966139575929368791,https://x.com/i/web/status/1966139575929368791,0.0000,yes,no,yes,photo,4926.11,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1965788161730298081,https://x.com/i/web/status/1965788161730298081,0.0000,yes,no,yes,video,4949.38,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1965675717712290267,https://x.com/i/web/status/1965675717712290267,0.0000,yes,no,yes,photo,4956.83,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1965539381017776473,https://x.com/i/web/status/1965539381017776473,0.0000,yes,no,yes,photo,4965.85,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1965445368474468771,https://x.com/i/web/status/1965445368474468771,0.0000,yes,no,yes,photo,4972.08,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1965293587387826442,https://x.com/i/web/status/1965293587387826442,0.0000,yes,no,yes,photo,4982.13,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1964383158838972508,https://x.com/i/web/status/1964383158838972508,0.0000,yes,no,yes,photo,5042.43,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1964360893464268955,https://x.com/i/web/status/1964360893464268955,0.0000,yes,no,yes,photo,5043.90,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1964188595113320806,https://x.com/i/web/status/1964188595113320806,0.0000,yes,no,yes,photo,5055.31,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1963647151734755537,https://x.com/i/web/status/1963647151734755537,0.0000,yes,no,yes,photo,5091.17,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1963087632000278753,https://x.com/i/web/status/1963087632000278753,0.0000,yes,no,yes,photo,5128.23,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1962643484395073551,https://x.com/i/web/status/1962643484395073551,0.0000,yes,no,yes,photo,5157.64,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1961103043187163247,https://x.com/i/web/status/1961103043187163247,0.0000,yes,no,yes,photo,5259.66,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1960042977969226050,https://x.com/i/web/status/1960042977969226050,0.0000,yes,no,yes,photo,5329.87,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1959988372358971835,https://x.com/i/web/status/1959988372358971835,0.0000,yes,no,yes,photo,5333.48,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1959307283562926095,https://x.com/i/web/status/1959307283562926095,0.0000,yes,no,yes,photo,5378.59,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1959265305651474595,https://x.com/i/web/status/1959265305651474595,0.0000,yes,no,yes,photo,5381.37,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1958967329334992899,https://x.com/i/web/status/1958967329334992899,0.0000,yes,no,yes,photo,5401.11,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1958557123362865570,https://x.com/i/web/status/1958557123362865570,0.0000,yes,no,yes,photo,5428.27,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1957967150397944108,https://x.com/i/web/status/1957967150397944108,0.0000,yes,no,yes,photo,5467.35,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1955787076064198936,https://x.com/i/web/status/1955787076064198936,0.0000,yes,no,yes,photo,5611.73,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1955431488536936793,https://x.com/i/web/status/1955431488536936793,0.0000,yes,no,yes,photo,5635.28,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1955430220024123702,https://x.com/i/web/status/1955430220024123702,0.0000,yes,no,yes,photo,5635.36,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1955089776119357496,https://x.com/i/web/status/1955089776119357496,0.0000,yes,no,yes,photo,5657.91,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1955067325205582133,https://x.com/i/web/status/1955067325205582133,0.0000,yes,no,yes,photo,5659.39,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1953919639911903603,https://x.com/i/web/status/1953919639911903603,0.0000,yes,no,yes,photo,5735.40,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1953491934481453158,https://x.com/i/web/status/1953491934481453158,0.0000,yes,no,yes,photo,5763.73,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1952892643228447100,https://x.com/i/web/status/1952892643228447100,0.0000,yes,no,yes,photo,5803.42,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1951306196075553095,https://x.com/i/web/status/1951306196075553095,0.0000,yes,no,yes,photo,5908.48,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1950384326023246054,https://x.com/i/web/status/1950384326023246054,0.0000,yes,no,yes,photo,5969.54,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1950197638181028147,https://x.com/i/web/status/1950197638181028147,0.0000,yes,no,yes,photo,5981.90,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1949134872951542022,https://x.com/i/web/status/1949134872951542022,0.0000,yes,no,yes,photo,6052.29,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1949132811945812448,https://x.com/i/web/status/1949132811945812448,0.0000,yes,no,yes,photo,6052.42,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1948187277584396620,https://x.com/i/web/status/1948187277584396620,0.0000,yes,no,yes,photo,6115.04,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1948185072756007299,https://x.com/i/web/status/1948185072756007299,0.0000,yes,no,yes,photo,6115.19,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1948110975917531146,https://x.com/i/web/status/1948110975917531146,0.0000,yes,no,yes,photo,6120.10,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1948054170382274922,https://x.com/i/web/status/1948054170382274922,0.0000,yes,no,yes,photo,6123.86,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1948053536228495698,https://x.com/i/web/status/1948053536228495698,0.0000,yes,no,yes,photo,6123.90,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1947788841408205218,https://x.com/i/web/status/1947788841408205218,0.0000,yes,no,yes,photo,6141.43,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1947690789087146182,https://x.com/i/web/status/1947690789087146182,0.0000,yes,no,yes,photo,6147.92,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1947518357642875000,https://x.com/i/web/status/1947518357642875000,0.0000,yes,no,yes,video,6159.34,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1947313710168420664,https://x.com/i/web/status/1947313710168420664,0.0000,yes,no,yes,photo,6172.90,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1946249151454576776,https://x.com/i/web/status/1946249151454576776,0.0000,yes,no,yes,photo,6243.40,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1945219172356776190,https://x.com/i/web/status/1945219172356776190,0.0000,yes,no,yes,photo,6311.61,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1943710094471934395,https://x.com/i/web/status/1943710094471934395,0.0000,yes,no,yes,video,6411.56,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1942030330443272380,https://x.com/i/web/status/1942030330443272380,0.0000,yes,no,yes,photo,6522.80,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1941643161312559589,https://x.com/i/web/status/1941643161312559589,0.0000,yes,no,yes,photo,6548.44,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1941519255138337228,https://x.com/i/web/status/1941519255138337228,0.0000,yes,no,yes,photo,6556.65,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1941186546885066939,https://x.com/i/web/status/1941186546885066939,0.0000,yes,no,yes,photo,6578.68,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1940115221856886981,https://x.com/i/web/status/1940115221856886981,0.0000,yes,no,yes,photo,6649.63,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1939146810305732842,https://x.com/i/web/status/1939146810305732842,0.0000,yes,no,yes,photo,6713.77,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1937543682410053924,https://x.com/i/web/status/1937543682410053924,0.0000,yes,no,yes,photo,6819.94,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1936827638439612451,https://x.com/i/web/status/1936827638439612451,0.0000,yes,no,yes,photo,6867.36,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1936311227774603424,https://x.com/i/web/status/1936311227774603424,0.0000,yes,no,yes,photo,6901.56,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1935209089430340072,https://x.com/i/web/status/1935209089430340072,0.0000,yes,no,yes,photo,6974.56,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1934662678099972419,https://x.com/i/web/status/1934662678099972419,0.0000,yes,no,yes,photo,7010.74,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1933673837310456276,https://x.com/i/web/status/1933673837310456276,0.0000,yes,no,yes,photo,7076.23,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1932564886611243111,https://x.com/i/web/status/1932564886611243111,0.0000,yes,no,yes,photo,7149.67,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1930663192197538097,https://x.com/i/web/status/1930663192197538097,0.0000,yes,no,yes,photo,7275.62,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1930302951693922406,https://x.com/i/web/status/1930302951693922406,0.0000,yes,no,yes,photo,7299.48,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1926830392805330985,https://x.com/i/web/status/1926830392805330985,0.0000,yes,no,yes,video,7529.46,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1926829984322134299,https://x.com/i/web/status/1926829984322134299,0.0000,yes,no,yes,photo,7529.48,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1926785973234376782,https://x.com/i/web/status/1926785973234376782,0.0000,yes,no,yes,photo,7532.40,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1926784031129039313,https://x.com/i/web/status/1926784031129039313,0.0000,yes,no,yes,photo,7532.53,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1925340593175298340,https://x.com/i/web/status/1925340593175298340,0.0000,yes,no,yes,photo,7628.12,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1925012825422102941,https://x.com/i/web/status/1925012825422102941,0.0000,yes,no,yes,photo,7649.83,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1924986667833950713,https://x.com/i/web/status/1924986667833950713,0.0000,yes,no,yes,photo,7651.56,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1924986426447561194,https://x.com/i/web/status/1924986426447561194,0.0000,yes,no,yes,photo,7651.58,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1924969354820796896,https://x.com/i/web/status/1924969354820796896,0.0000,yes,no,yes,photo,7652.71,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1924945862419218950,https://x.com/i/web/status/1924945862419218950,0.0000,yes,no,yes,photo,7654.26,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1924933188650205218,https://x.com/i/web/status/1924933188650205218,0.0000,yes,no,yes,photo,7655.10,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1924119497902006627,https://x.com/i/web/status/1924119497902006627,0.0000,yes,no,yes,photo,7708.99,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1923786629837381959,https://x.com/i/web/status/1923786629837381959,0.0000,yes,no,yes,photo,7731.04,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1923130634488209741,https://x.com/i/web/status/1923130634488209741,0.0000,yes,no,yes,video,7774.48,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1922332893952475342,https://x.com/i/web/status/1922332893952475342,0.0000,yes,no,yes,photo,7827.31,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1921761697452220790,https://x.com/i/web/status/1921761697452220790,0.0000,yes,no,yes,video,7865.14,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1921759952600703103,https://x.com/i/web/status/1921759952600703103,0.0000,yes,no,yes,video,7865.26,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1921749439359615447,https://x.com/i/web/status/1921749439359615447,0.0000,yes,no,yes,photo,7865.96,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1920923108959031384,https://x.com/i/web/status/1920923108959031384,0.0000,yes,no,yes,photo,7920.68,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1919818816676098465,https://x.com/i/web/status/1919818816676098465,0.0000,yes,no,yes,video,7993.82,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1919775357114404884,https://x.com/i/web/status/1919775357114404884,0.0000,yes,no,yes,photo,7996.69,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1919447707367964721,https://x.com/i/web/status/1919447707367964721,0.0000,yes,no,yes,video,8018.39,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1919433737428705570,https://x.com/i/web/status/1919433737428705570,0.0000,yes,no,yes,photo,8019.32,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1919321698106544378,https://x.com/i/web/status/1919321698106544378,0.0000,yes,no,yes,photo,8026.74,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1918345964022317217,https://x.com/i/web/status/1918345964022317217,0.0000,yes,no,yes,photo,8091.36,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1917839418280534165,https://x.com/i/web/status/1917839418280534165,0.0000,yes,no,yes,video,8124.91,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1916716761761931284,https://x.com/i/web/status/1916716761761931284,0.0000,yes,no,yes,video,8199.26,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1916711238379470853,https://x.com/i/web/status/1916711238379470853,0.0000,yes,no,yes,video,8199.62,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1916710260666142802,https://x.com/i/web/status/1916710260666142802,0.0000,yes,no,yes,photo,8199.69,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1915048353118949707,https://x.com/i/web/status/1915048353118949707,0.0000,yes,no,yes,photo,8309.75,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1915044115932434563,https://x.com/i/web/status/1915044115932434563,0.0000,yes,no,yes,photo,8310.03,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1914863040484532634,https://x.com/i/web/status/1914863040484532634,0.0000,yes,no,yes,photo,8322.03,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1913990618638111226,https://x.com/i/web/status/1913990618638111226,0.0000,yes,no,yes,photo,8379.80,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1913842968206995465,https://x.com/i/web/status/1913842968206995465,0.0000,yes,no,yes,photo,8389.58,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
1913806323717972105,https://x.com/i/web/status/1913806323717972105,0.0000,yes,no,yes,photo,8392.01,no,0,no,,1,,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,no,,0,0,,0,0,0,
